"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Contribucions de la contextualització de l'aprenentatge i la transferència del coneixement a l'educació química competencial","https://scispace.com/paper/contribucions-de-la-contextualitzacio-de-l-aprenentatge-i-la-2z0qpkvfv0","2015","","","Iván Marchán Carvajal","","https://scispace.com/pdf/contribucions-de-la-contextualitzacio-de-l-aprenentatge-i-la-2z0qpkvfv0.pdf","La tesi Contribucions de la contextualitzacio de l'aprenentatge i la transferencia del coneixement a l'educacio quimica competencial te la finalitat de caracteritzar les metodologies que utilitzen contextos per aprendre quimica i com aquestes poden contribuir a la capacitat de transferir el coneixement quimic de l'alumnat. Amb aquest proposit, s'han definit tres objectius. El primer esta centrat en la contextualitzacio i consisteix en identificar les potencialitats i problematiques d'aquest enfocament didactic. El segon tracta sobre descriure, analitzar i interpretar la capacitat de transferir coneixement quimic. En el tercer objectiu es van elaborar propostes concretes de disseminacio dels resultats d'aquesta recerca. L'enfocament metodologic general es el paradigma interpretatiu i qualitatiu. Els instruments de recollida de dades per al primer objectiu han estat entrevistes a alumnat de 14-15 anys sobre la seva percepcio d'aquesta nova metodologia. A la primera part del segon objectiu s'han fet entrevistes per a identificar els raonaments de l'alumnat quan transferia oralment i s'han passat questionaris per a analitzar la capacitat de transferir en proves escrites. A l'ultima part d'aquest segon objectiu s'ha dut a terme un estudi comparatiu amb alumnes de 4 instituts diferents (un d'ells ha seguit una metodologia contextualitzada) sobre la capacitat de transferir de l'alumnat i la seva relacio amb el coneixement didactic del contingut del professorat. En aquest cas es van fer servir questionaris per a l'alumnat sobre transferencia i vocacio cientifica i entrevistes al professorat per a caracteritzar el seu coneixement didactic del contingut. Quant al tercer objectiu, s'ha dut a terme una sintesi dels resultats dels dos objectius anteriors i dels marcs teorics de referencia que pugui ser util per al mon educatiu. S'ha analitzat el contingut de les entrevistes i els questionaris de manera qualitativa i s'han elaborat sistemes de categories per a la percepcio de l'alumnat sobre l'accio docent, la qualitat de les respostes sobre transferencia i el coneixement didactic del contingut del professorat. Les dades analitzades per al primer objectiu ens mostren diverses opinions de l'alumnat favorables a l'us de contextos: connexio amb el mon real, interes per l'assignatura, percepcio del propi aprenentatge i valoracio positiva de la diversitat de metodologies didactiques i l'estil docent. Pel que fa a les dificultats identificades destaquem els problemes per aplicar el coneixement quimic treballat en activitats amb nous contextos que no han estat realitzades a classe (avaluacio productiva) i la dificultat per a sintetitzar les idees principals de ciencia que apareixen en els contextos. Els resultats de la primer part del segon objectiu van permetre identificar els raonaments que fa servir l'alumnat al transferir (pensament analogic, activacio d'idees abstractes i aplicacio d'aquestes al nou context) i les principals dificultats amb que es troba quan transfereix (us d'idees alternatives, activacio parcial del model teoric, activacio de models no pertinents i elaboracio de textos justificatius poc coherents). Quant a l'ultima part del segon objectiu, l'analisi dels resultats va mostrar que l'ensenyament contextualitzat que integra altres estrategies didactiques (com la indagacio centrada en la modelitzacio i la regulacio metacognitiva) pot promoure la capacitat de transferir de l'alumnat i incrementar el numero de vocacions cientifiques. Els resultats del tercer objectiu son una proposta fonamentada de criteris per al disseny d'unitats didactiques contextualitzades i un model que caracteritza les tres dimensions de la transferencia (conceptual, contextual i cognitivo-linguistica) que justifiquen que una activitat d'avaluacio competencial sigui una transferencia llunyana o propera. En conclusio, les principals aportacions d'aquesta tesi son: la caracteritzacio de l'ensenyament basat en contextos, la identificacio de les dimensions que condicionen la transferencia i la influencia del coneixement didactic del contingut del professorat en la capacitat de transferir de l'alumnat i la vocacio cientifica.","Izquierdo,Digna Couso,Ana Garrido,Carmè Grimalt,Anna Sardà,Agustín Adúriz,Mercè Mas,Bego Oliveras,Roser Nebot,Concepció Ferrés Presentació:
 Aquesta memòria correspon a la tesi doctoral d'Iván Marchán Carvajal del Departament de Didàctica de la Matemàtica i les Ciències Experimentals de la UAB (Universitat Autònoma de Barcelona) i del grup de recerca consolidat LICEC (Llenguatge i Contextos en Educació Científica). Presentació:
 Aquesta tesi va ser inscrita a l'Escola de Postgrau de la UAB al desembre de 2011 i la seva realització ha estat finançada per dos projectes d'investigació: Presentació:
 • ""Desarrollo de competencias científicas: modelos y evidencias en la lectura, la escritura y la experimentación"" concedit pel Ministeri de Ciència i Innovació ( Ref. . Presentació:
 • ""Las competencias y prácticas científicas en contexto: transferència de modelización, uso de pruebas e indagación científica"" concedit pel Ministeri d'Economia i Competitivitat ( Ref. . Presentació:
 Durant el període de realització d'aquesta tesi, s'ha assistit i participat amb comunicacions orals i simposis a diversos congressos nacionals (Encuentros de Didáctica de las Ciencias Experimentales, Jornades per a l'ensenyament de la química) i internacionals (ESERA i Congreso Internacional sobre Investigación en Didáctica de las Ciencias). També s'han elaborat les següents publicacions derivades dels resultats de recerca que es presenten en aquesta memòria: Presentació:
 • Marchán-Carvajal, I., & Sanmartí, N. (En preparació). Characterising the transfer capability of compulsory secondary students for key ideas of the particulate nature of matter: a comparison of teaching approaches. Presentació:
 Proceeding of the oral comunication in the ESERA 2015 Conference in Finnland. Presentació:
 • Marchán-Carvajal, I., . Revisió de les potencialitats i problemàtiques d'alguns projectes de química en context internacionals. Educació química. Presentació:
 • Cardona, E., & Marchán-Carvajal, I. (enviat). Master-Chef, un context rellevant per a construir coneixement sobre el regne dels vegetals. Presentació:
 Ciències. Revista del Professorat de Ciències d'Infantil, Primària i Secundària."
"Absformer: Transformer-based Model for Unsupervised Multi-Document Abstractive Summarization","https://scispace.com/paper/absformer-transformer-based-model-for-unsupervised-multi-392hloa8","2023","Journal Article","arXiv.org","Mohamed Trabelsi
Huseyin Uzunalioglu","10.48550/arXiv.2306.04787","https://scispace.compdf/absformer-transformer-based-model-for-unsupervised-multi-392hloa8.pdf","Multi-document summarization (MDS) refers to the task of summarizing the text in multiple documents into a concise summary. The generated summary can save the time of reading many documents by providing the important content in the form of a few sentences. Abstractive MDS aims to generate a coherent and fluent summary for multiple documents using natural language generation techniques. In this paper, we consider the unsupervised abstractive MDS setting where there are only documents with no groundtruh summaries provided, and we propose Absformer, a new Transformer-based method for unsupervised abstractive summary generation. Our method consists of a first step where we pretrain a Transformer-based encoder using the masked language modeling (MLM) objective as the pretraining task in order to cluster the documents into semantically similar groups; and a second step where we train a Transformer-based decoder to generate abstractive summaries for the clusters of documents. To our knowledge, we are the first to successfully incorporate a Transformer-based model to solve the unsupervised abstractive MDS task. We evaluate our approach using three real-world datasets from different domains, and we demonstrate both substantial improvements in terms of evaluation metrics over state-of-the-art abstractive-based methods, and generalization to datasets from different domains.","Title: Absformer: Transformer-based Model for Unsupervised Multi-Document Abstractive Summarization Authors: Mohamed Trabelsi,Huseyin Uzunalioglu"
"Towards Environmental Innovation Systems","https://scispace.com/paper/towards-environmental-innovation-systems-2dtcoktarn","2005","Book","","Matthias Weber
Jens Hemmelskamp","10.1007/B138889","https://scispace.com/pdf/towards-environmental-innovation-systems-2dtcoktarn.pdf","Co-Evolution of Technical, Environmental and Social Systems.- On the Co-Evolution of Technologies and Institutions.- The Management of the Co-Evolution of Technical, Environmental and Social Systems.- Technological Regimes, Environmental Performance and Innovation Systems: Tracing the Links.- Merging Research Perspectives on Innovation Systems and Environmental Innovation: An Introduction.- National, Regional and Sectoral Innovation Systems and Sustainable Development.- Can Poland's Success in Environmental Policy Reforms Translate into Technological Innovation for Environment?.- Sustainable Development and the Regional Dimension of the Innovation System.- Green Innovation in Nordic Energy Industry: Systemic Contexts and Dynamic Trajectories.- Public Policy, Voluntary Initiatives and Water Benign Process Innovations: Empirical Evidence from the West German Chemical Industry during the Mid-1990s.- Strategies for Environment and Innovation.- Government and Environmental Innovation in Europe and North America.- Ecological Modernisation and the Creation of Lead Markets.- Innovation, Time and Sustainability.- Integrated Long-Term Strategies to Induce Regime Shifts towards Sustainability: The Approach of Strategic Niche Management.- Policies and Conditions for Environmental Innovation and Management in Industry.- Policy Assessment (Issues) and New Requirements.- The Need for Environmental Innovation Indicators and Data from a Policy Perspective.- Innovations in the Environmental Policy System: Voluntary, Collaborative and Information-Based Policies in the United States and the Netherlands.- The IPPC Directive and Factors Influencing the Economic and Environmental Performance of Firms and Plants in the Cement, Non-Ferrous Metals and Pulp and Paper Sectors in the EU.- Back-Casting for Environmental Sustainability: From STD and SusHouse towards Implementation.- Towards Environmental Innovation - A Policy Synthesis.","Authors: Matthias Weber,Jens Hemmelskamp"
"Climate change skeptics teach climate literacy? A content analysis of children’s books","https://scispace.com/paper/climate-change-skeptics-teach-climate-literacy-a-content-2m0mccdrp7","2015","","","Julie Thomas","","https://scispace.com/pdf/climate-change-skeptics-teach-climate-literacy-a-content-2m0mccdrp7.pdf","for DBER Group Discussion on 2015‐02‐12 Presenter(s), Department(s): Julie Thomas Research Professor Department of Teaching, Learning, and Teacher Education College of Education and Human Sciences University of Nebraska‐Lincoln Title: Climate change skeptics teach climate literacy? A content analysis of children’s books Abstract: This research focused on skeptical climate change literature designed for children and parents. The purpose of the research was to explore how these pseudo‐educational materials convey a logic of non‐ problematicity about climate change (McCright & Dunlap, 2000). Using rhetorical analyses procedures developed from previous excavations in skeptical discourses, this study identified: (a) common forms of climate skepticism, (b) frames for climate change policy making, (c) areas of contested scientific knowledge, and (d) appeals for managing the uncertainty of climate change. The results suggest that the logic of non‐problematicity about environmental problems is bolstered by contradictory forms of climate change skepticism and polarizing social‐conflict frames. Dominant narratives of ecological modernization and appeals to independent decision‐making are employed as brokering‐devices to reinforce apathy and inaction in the public sphere. This research study contributes to environmental communication scholarship concerned with increasing climate denial media campaigns targeted for educational contexts. Climate Skeptics Teach Climate Literacy? A Content Analysis of Kids’ Books Nicole Colston Oklahoma State University Julie Thomas University of Nebraska-Lincoln Problem & Framework Climate denial campaigns are moving into the schools • Instigating “Teach the Controversy” legislation • Funding Denial Curriculum (Heartland Memo) • Widespread dissemination of “Skeptics Handbook” • Ian Pilmer’s book “How to get Expelled: A Guide to Climate Change for Pupils, Parents, and Punters” I. Which climate skepticism arguments manifest in these children’s books? II. What frames for scientific controversy are deployed in these books? III. Which basic climate science concepts are contested? IV. How are children asked to manage the uncertainty of climate change? Open Coding & Research Questions Deb & Seby’s Real Deal on Global Warming: The “Other Side” of the Man-Made Global Warming Issues Author: Al Sonja Schmid Self-published via Authorhouse Shows kids the “Real Deal”, very hip The Sky’s Not Falling: Why Its OK to Chill about Global Warming Author: Holly Fretwell Also, authored “Help! Mom! There are Liberals Under My Bed” Recommended by Senator Inhofe We’re Not Scared Anymore Mr. Gore: A Climate Change Story for Little Skeptics Author: Marc Hendrickx Self-published Narrated version available on YouTube Q1. Skepticism Arguments • Trend Skepticism – Consensus is not proof – Computer models are flawed • Impact Skepticism – CO2 is good for agriculture – Warm weather is good for some people • Attribution Skepticism – Increasing CO2 doesn’t cause global warming – Warming is natural • Policy Skepticism – Doesn’t help environment – Hurts “third world” development – Threatens our lifestyle Skepticism Arguments • Trend Skepticism Q2. Frames for Policy Action • Social Progress • Economic Development and competitiveness • Morality and Ethics • Scientific and Technical Uncertainty • Pandora’s Box • Public Accountability and Governance • Middle Way/Alternative Path • Conflict and Strategy Framing Policy • Tensions between Environmental Governance and Economic development frames • Pandora’s Box Q3. Contested Scientific Knowledge • Ice Melt/Sea Level Rise • Polar Bear and Habitats • Solar and Space Phenomena • Temperature and C02 Records • Nature of Extreme Weather Events • History of Earth and Man Contested Concepts • Polar Bears Q4. Uncertainty Management Strategies • Seek Information – Nature of science vs. forming a personal belief • Tolerance – Climate change is only certainty • Assimilation – Conflict framing • Acceptance – Disassociate from problem • Imagined Information Seeking – Contrarian Scientists Strategies for Managing Uncertainty • Information Seeking and Assimilation Conclusion • Variety (often contradictory) Forms of Scientific Skepticism and Science-based arguments • Beyond Knowledge Deficit to Conceptual Change Theory • Activating Student Agency • Re-framing Science Controversies","Title: Abstract for DBER Group Discussion on 2015-02-12 Presenter(s), Department(s) Authors: Julie Thomas"
"GWAS on GPUs: streaming data from HDD for sustained performance","https://scispace.com/paper/gwas-on-gpus-streaming-data-from-hdd-for-sustained-2q7c2mgqes","2013","Book Chapter","International Conference on Parallel Processing","Lucas Beyer
Paolo Bientinesi","10.1007/978-3-642-40047-6_78","https://scispace.com/pdf/gwas-on-gpus-streaming-data-from-hdd-for-sustained-2q7c2mgqes.pdf","In the context of genome-wide association studies (GWAS), one has to solve long sequences of generalized least-squares problems; such a task has two limiting factors: execution time ---often in the range of days or weeks--- and data management ---data sets in the order of Terabytes. We present an algorithm that obviates both issues. By pipelining the computation, and thanks to a sophisticated transfer mechanism, we stream data from hard disk to main memory to GPUs and achieve sustained performance; with respect to a highly-optimized CPU implementation, our algorithm shows a speedup of 2.6x. Moreover, the approach lends itself to multiple GPUs and attains almost perfect scalability. When using 4 GPUs, we observe speedups of 9x over the aforementioned CPU implementation, and 488x over ProbABEL, a widespread biology library.","Title: GWAS on GPUs: Streaming Data from HDD for Sustained Performance Authors: Lucas Beyer (Corresponding Author),Paolo Bientinesi Keywords: GWAS, generalized least-squares, computational biology, out-of-core computation, high-performance, multiple GPUs, data transfer, multibuffering, streaming, big data"
"Watershed-scale vegetation patterns in a late-successional forest landscape in the Oregon Coast Range","https://scispace.com/paper/watershed-scale-vegetation-patterns-in-a-late-successional-470rjcaih3","1999","Dissertation","","Michael C. Wimberly","","https://scispace.com/pdf/watershed-scale-vegetation-patterns-in-a-late-successional-470rjcaih3.pdf","","Title: AN ABSTRACT OF THE DISSERTATION OF Authors: Michael C Wimberly,Thomas A Spies"
"Parameter-Efficient Transfer Learning for Music Foundation Models","https://scispace.com/paper/parameter-efficient-transfer-learning-for-music-foundation-5rpm6m0zrdzb","2024","Journal Article","","Yiwei Ding
Alexander Lerch","10.48550/arxiv.2411.19371","https://scispace.compdf/parameter-efficient-transfer-learning-for-music-foundation-5rpm6m0zrdzb.pdf","More music foundation models are recently being released, promising a general, mostly task independent encoding of musical information. Common ways of adapting music foundation models to downstream tasks are probing and fine-tuning. These common transfer learning approaches, however, face challenges. Probing might lead to suboptimal performance because the pre-trained weights are frozen, while fine-tuning is computationally expensive and is prone to overfitting. Our work investigates the use of parameter-efficient transfer learning (PETL) for music foundation models which integrates the advantage of probing and fine-tuning. We introduce three types of PETL methods: adapter-based methods, prompt-based methods, and reparameterization-based methods. These methods train only a small number of parameters, and therefore do not require significant computational resources. Results show that PETL methods outperform both probing and fine-tuning on music auto-tagging. On key detection and tempo estimation, they achieve similar results as fine-tuning with significantly less training cost. However, the usefulness of the current generation of foundation model on key and tempo tasks is questioned by the similar results achieved by training a small model from scratch. Code available at https://github.com/suncerock/peft-music/ ","Title: PARAMETER-EFFICIENT TRANSFER LEARNING FOR MUSIC FOUNDATION MODELS Authors: Yiwei Ding,Alexander Lerch"
"Oriented Dioxide Films on Uranium","https://scispace.com/paper/oriented-dioxide-films-on-uranium-abxgbaxfda","1959","Journal Article","Journal of The Electrochemical Society","J. T. Waber
J. A. O'Rourke
R. Kleinberg","10.1149/1.2427302","https://scispace.com/pdf/oriented-dioxide-films-on-uranium-abxgbaxfda.pdf","","Authors: J T Weber,J A O'rourke"
"Disease invasion dynamics : brucellosis and tuberculosis in African buffalo (Syncerus caffer)","https://scispace.com/paper/disease-invasion-dynamics-brucellosis-and-tuberculosis-in-44yc81ay1r","2013","Dissertation","","Erin E. Gorsich","","https://scispace.com/pdf/disease-invasion-dynamics-brucellosis-and-tuberculosis-in-44yc81ay1r.pdf","","Title: AN ABSTRACT OF THE DISSERTATION OF Authors: Erin E Gorsich,Anna E Jolles,Vanessa O Ezenwa"
"Web-based Assessment at UNL: Promise and Challenges","https://scispace.com/paper/web-based-assessment-at-unl-promise-and-challenges-3dejp76kn6","2012","","","Kevin M. Lee","","https://scispace.com/pdf/web-based-assessment-at-unl-promise-and-challenges-3dejp76kn6.pdf","for DBER Group Discussion on 2012‐03‐13 Presenter, Department(s): Dr. Kevin Lee, Research Associate Professor Department of Physics and Astronomy Center for Science, Mathematics & Computer Education College of Arts and Sciences","Title: Abstract for DBER Group Discussion on 2012-03-13 Presenter, Department(s) Authors: Kevin M Lee"
"DiffusER: Discrete Diffusion via Edit-based Reconstruction","https://scispace.com/paper/diffuser-discrete-diffusion-via-edit-based-reconstruction-nojfhzv8","2022","Journal Article","arXiv.org","Machel Reid
Vincent J. Hellendoorn
Graham Neubig","10.48550/arXiv.2210.16886","https://scispace.compdf/diffuser-discrete-diffusion-via-edit-based-reconstruction-nojfhzv8.pdf","In text generation, models that generate text from scratch one token at a time are currently the dominant paradigm. Despite being performant, these models lack the ability to revise existing text, which limits their usability in many practical scenarios. We look to address this, with DiffusER (Diffusion via Edit-based Reconstruction), a new edit-based generative model for text based on denoising diffusion models -- a class of models that use a Markov chain of denoising steps to incrementally generate data. DiffusER is not only a strong generative model in general, rivalling autoregressive models on several tasks spanning machine translation, summarization, and style transfer; it can also perform other varieties of generation that standard autoregressive models are not well-suited for. For instance, we demonstrate that DiffusER makes it possible for a user to condition generation on a prototype, or an incomplete sequence, and continue revising based on previous edit steps.","summarization in Table . As can be seen, for both machine translation and summarization tasks, DIFFUSER, using 12 diffusion steps, outperforms all non-autoregressive baselines and rivals or outperforms the fully autoregressive model. Main Results:
 Particularly interesting is how the various methods of initializing our model (i.e. AR Bootstrap and Source Bootstrap) can further improve performance well beyond the autoregressive baseline, depending on the task. We can enforce strong priors on generation depending on the task, while also remaining symbiotic with purely autoregressive transformers. Main Results:
 We can see that for summarization, bootstrapping from the source input is more effective than bootstrapping from an abstractive autoregressive model. On both tasks, unlike many non-autoregressive methods, we show that DIFFUSER is complementary with token-level autoregressive methods and can be used naturally in conjunction with them. Preprint:
 Model En-De (MT) CNN-DM (Summ) Preprint:
 AR Transformer  27.3 36.8 SUNDAE  26.3 37.0 CMLM  24.6 -Levenshtein Transformer 2  23.7 -DisCo  24 Style Transfer Results:
 We also perform unsupervised text style transfer using our DIFFUSER models using the Yelp  dataset. The results can be seen in Table . Style Transfer Results:
 We show that even without task-specific techniques (such as synthetic data generation and classifier based stylespecific token identification), we still have competitive performance with state of the art methods. ANALYSIS:
 We perform additional analyses on DIFFUSER, specifically focusing on the decoding method, the number of iterations versus the final BLEU score, and also a qualitative analysis of how text changes at every step. Decoding Method Ablation:
 We perform an ablation of the decoding method, using DIFFUSER for 12 steps (as used in our main results) and showing results when comparing greedy decoding, (1D) beam search, nucleus decoding, and 2D beam search.We show that 2D-beam search tends to perform the best, likely because it searches over multiple diffusion steps, while other methods (greedy, beam, nucleus) are still competitive. Number of Edit Steps versus Performance:
 We perform an analysis where we compare the number of timesteps in our denoising diffusion process and the final BLEU score on WMT'14 En-De when using 2D-Beam Search and random token initialization in Figure . Number of Edit Steps versus Performance:
 Here it can be seen that most performance gains are in the initial diffusion timesteps (0-10), with diminishing gains (for machine translation) or gradual losses (for summarization) between 10 and 30, after which performance marginally decreases towards 60 steps. Number of Edit Steps versus Performance:
 Our model also continues improving for longer that SUN-DAE, a possible benefit of using flexible edit operations. Step 3 Twisted Sister says that its 2016 tour will be its last, according to a press release. Number of Edit Steps versus Performance:
 Next year marks the band's 40th anniversary, and to celebrate, the tour is being titled ""Forty and F*ck It."" Portnoy replaces A.J. Pero, who died March 20."
"Study of the ineteraction between a droplet and an acoustic waves","https://scispace.com/paper/study-of-the-ineteraction-between-a-droplet-and-an-acoustic-13bsw8f92p","2023","Journal Article","","Ronan Plique
Philippe Grenard
Julien Labaune
Joël Dupays","10.13009/eucass2023-468","https://scispace.compdf/study-of-the-ineteraction-between-a-droplet-and-an-acoustic-13bsw8f92p.pdf","","Acknowledgement:
 The present work was conducted thanks to a Ph.D. grant supported by Cnes (A.Dyani, technical advisor) and Onera."
"Enhancing Search-Based Techniques with Information Control Dependencies","https://scispace.com/paper/enhancing-search-based-techniques-with-information-control-37yra3bmdm","2016","Dissertation","","Ali Aburas","","https://scispace.com/pdf/enhancing-search-based-techniques-with-information-control-37yra3bmdm.pdf","approved: Alex D. Groce Software testing is a very important task during software development and it can be used to improve the quality and reliability of the software system. One potential way to reduce the cost and increase the efficiency of software testing is to generate test data automatically. Search-based approaches successfully generate unit tests for objectoriented programs, like Java. However, challenges, such as the large size of the search space, and the presence of complex predicates target branches, negatively affect the approaches, and, thus, cannot achieve high structural coverage for certain programs. The aim of this thesis is to propose enhancement techniques to improve the effectiveness of search based testing approaches and address the challenges posed by the objectoriented programs. Rather than randomly generating a sequence of method calls, our ongoing work is to focus on using static analysis to define the hidden data dependencies on predicates target branches (i.e., uncovered branches) and exploit method dependence relations (MDR) approach to precisely identify the method/constructors and its parameters. This method dependence information is employed to reduce the search space and used to guide the search toward regions that lead to full (or at least high) structural coverage.","Title: AN ABSTRACT OF THE DISSERTATION OF Authors: Ali Aburas,Alex D Groce"
"Transfer Without Forgetting","https://scispace.com/paper/transfer-without-forgetting-2abkot9q","2022","Book Chapter","","Ninghan Feng","10.1007/978-3-031-20050-2_40","https://scispace.com/pdf/transfer-without-forgetting-2abkot9q.pdf","This work investigates the entanglement between Continual Learning (CL) and Transfer Learning (TL). In particular, we shed light on the widespread application of network pretraining, highlighting that it is itself subject to catastrophic forgetting. Unfortunately, this issue leads to the under-exploitation of knowledge transfer during later tasks. On this ground, we propose Transfer without Forgetting (TwF), a hybrid approach building upon a fixed pretrained sibling network, which continuously propagates the knowledge inherent in the source domain through a layer-wise loss term. Our experiments indicate that TwF steadily outperforms other CL methods across a variety of settings, averaging a 4.81% gain in Class-Incremental accuracy over a variety of datasets and different buffer sizes. Our code is available at https://github.com/mbosc/twf . ","oEWC, whose objective proves to be both too strict to effectively learn the current task and insufficient to retain the initialization. Most notably, on Split CUB-200 oEWC shows performance lower than Finetune on both Task-and Class-IL. Comparison with State-Of-The-Art:
 Rehearsal methods. In contrast, rehearsal models that feature some form of distillation (DER++ and iCaRL) manage to be competitive on all benchmarks. In particular, iCaRL proves especially effective on Split CIFAR-100, where it reaches the second highest FAA even when equipped with a small memory thanks to its herding buffer construction strategy. However, this effect is less pronounced on Split CIFAR-10 and Split CUB-200, where the role of pretraining is far more essential due to the similarity of the two distributions for the former and the higher difficulty of the latter. In these settings, we see iCaRL fall short of DER++, which better manages to maintain and reuse the features available from its initialization. Moreover, we remark that iCaRL and DER++ show ranging Class-IL performance in different tasks, whereas our method is much less sensitive to the specific task at hand. While it proves effective on the easier Split CIFAR-10 benchmark, CO 2 L does not reach satisfactory results on either Split CIFAR-100 or Split CUB-200. We ascribe this result to the high sensitivity of this model to the specifics of its training process (e.g., to the applied transforms and the number of epochs required to effectively train the feature extractor with a contrastive loss). Remarkably, while we extended the size of the batch in all experiments with CO 2 L to 256 to provide a large enough pool of negative samples, it still shows off only a minor improvement on non-rehearsal methods for Split CUB-200. Comparison with State-Of-The-Art:
 Interestingly, while both ER and ER-ACE do not feature distillation, we find their performance to be competitive for large enough buffers. In particular, the asymmetric objective of ER-ACE appears less sensitive to a small memory buffer but always falls short of DER++ when this constraint is less severe. Comparison with State-Of-The-Art:
 Transfer without Forgetting. Finally, results across all proposed benchmarks depict our method (TwF) as consistently outperforming all the competitors, with an average gain of 4.81% for the Class-IL setting and 2.77% for the Task-IL setting, w.r.t. the second-best performer across all datasets (DER++ and ER-ACE, respectively). This effect is especially pronounced for smaller buffers on Split CIFAR-10 and Split CUB-200, for which the pretrain provides a valuable source of knowledge to be transferred. We argue that this proves the efficacy of our proposal to retain and adapt features available from initialization through distillation. Moreover, we remark that its performance gain is consistent in all settings, further attesting to the resilience of the proposed approach."
"Transfer without Forgetting","https://scispace.com/paper/transfer-without-forgetting-1ebm5118","2022","Posted Content","","","10.48550/arxiv.2206.00388","https://scispace.com/pdf/transfer-without-forgetting-1ebm5118.pdf","This work investigates the entanglement between Continual Learning (CL) and Transfer Learning (TL). In particular, we shed light on the widespread application of network pretraining, highlighting that it is itself subject to catastrophic forgetting. Unfortunately, this issue leads to the under-exploitation of knowledge transfer during later tasks. On this ground, we propose Transfer without Forgetting (TwF), a hybrid approach building upon a fixed pretrained sibling network, which continuously propagates the knowledge inherent in the source domain through a layer-wise loss term. Our experiments indicate that TwF steadily outperforms other CL methods across a variety of settings, averaging a 4.81% gain in Class-Incremental accuracy over a variety of datasets and different buffer sizes. ","oEWC, whose objective proves to be both too strict to effectively learn the current task and insufficient to retain the initialization. Most notably, on Split CUB-200 oEWC shows performance lower than Finetune on both Task-and Class-IL. Comparison with State-Of-The-Art:
 Rehearsal methods. In contrast, rehearsal models that feature some form of distillation (DER++ and iCaRL) manage to be competitive on all benchmarks. In particular, iCaRL proves especially effective on Split CIFAR-100, where it reaches the second highest FAA even when equipped with a small memory thanks to its herding buffer construction strategy. However, this effect is less pronounced on Split CIFAR-10 and Split CUB-200, where the role of pretraining is far more essential due to the similarity of the two distributions for the former and the higher difficulty of the latter. In these settings, we see iCaRL fall short of DER++, which better manages to maintain and reuse the features available from its initialization. Moreover, we remark that iCaRL and DER++ show ranging Class-IL performance in different tasks, whereas our method is much less sensitive to the specific task at hand. While it proves effective on the easier Split CIFAR-10 benchmark, CO 2 L does not reach satisfactory results on either Split CIFAR-100 or Split CUB-200. We ascribe this result to the high sensitivity of this model to the specifics of its training process (e.g., to the applied transforms and the number of epochs required to effectively train the feature extractor with a contrastive loss). Remarkably, while we extended the size of the batch in all experiments with CO 2 L to 256 to provide a large enough pool of negative samples, it still shows off only a minor improvement on non-rehearsal methods for Split CUB-200. Comparison with State-Of-The-Art:
 Interestingly, while both ER and ER-ACE do not feature distillation, we find their performance to be competitive for large enough buffers. In particular, the asymmetric objective of ER-ACE appears less sensitive to a small memory buffer but always falls short of DER++ when this constraint is less severe. Comparison with State-Of-The-Art:
 Transfer without Forgetting. Finally, results across all proposed benchmarks depict our method (TwF) as consistently outperforming all the competitors, with an average gain of 4.81% for the Class-IL setting and 2.77% for the Task-IL setting, w.r.t. the second-best performer across all datasets (DER++ and ER-ACE, respectively). This effect is especially pronounced for smaller buffers on Split CIFAR-10 and Split CUB-200, for which the pretrain provides a valuable source of knowledge to be transferred. We argue that this proves the efficacy of our proposal to retain and adapt features available from initialization through distillation. Moreover, we remark that its performance gain is consistent in all settings, further attesting to the resilience of the proposed approach."
"An Approach for Performance Test Artifact Generation for Multiple Technologies from MARTE-Annotated Workflows","https://scispace.com/paper/an-approach-for-performance-test-artifact-generation-for-27orlzqocj","2012","Proceedings Article","International Conference on Internet and Web Applications and Services","Antonio García-Domínguez
Inmaculada Medina-Bulo
Mariano Marcos-Bárcena","","https://scispace.com/pdf/an-approach-for-performance-test-artifact-generation-for-27orlzqocj.pdf","Obtaining the expected performance from a workflow would be easier if every task included its own specifications. However, normally only global performance requirements are provided, forcing designers to infer individual requirements by hand. In previous work we presented two algorithms that automatically inferred local performance constraints in Unified Modelling Language activity diagrams annotated with the Modelling and Analysis of Real-Time and Embedded Systems profile. In this work, we present an approach to use these annotations to generate performance test cases for multiple technologies, linking a performance model and an implementation model with a weaving model. We describe how it can be applied to Java code and to Web Service compositions, using existing open source technologies and discussing the challenges involved. The resulting processes follow a meet-in-the-middle approach, allowing the user to write their software according to their needs. Keywords-software performance; Web Services; MARTE; model weaving; model driven engineering.","Title: An Approach for Performance Test Artefact Generation for Multiple Technologies from MARTE-Annotated Workflows Authors: Antonio García-Domínguez,Inmaculada Medina-Bulo,Mariano Marcos-Bárcena Keywords: software performance, Web Services, MARTE, model weaving, model driven engineering"
